stopid,stopname,lat,lon
10070751,"Avenida Presidente Juscelino Kubitschek, 10889",-21.65368843,-43.43269015
10069602,"Avenida Presidente Juscelino Kubitschek, 7539",-21.67728541,-43.43290591
10069600,"Avenida Presidente Juscelino Kubitschek, 7387",-21.68070223,-43.43441617
10070414,"Avenida Presidente Juscelino Kubitschek, 5901",-21.69548979,-43.4296527
10071394,"Avenida Presidente Juscelino Kubitschek, 11270",-21.64932949,-43.43312951
10071465,"Avenida Presidente Juscelino Kubitschek, 10753",-21.65516676,-43.43249107
10070264,"Avenida Presidente Juscelino Kubitschek, 6667",-21.6889801,-43.43344199
10072727,"Avenida Presidente Juscelino Kubitschek, 10205",-21.66147423,-43.43247986
10071482,"Avenida Presidente Juscelino Kubitschek, 10563",-21.65767258,-43.43206775
10401767,SENAI Luiz Adelar Scheuer,-21.66227457,-43.43803442
10070403,"Avenida Presidente Juscelino Kubitschek, 6313",-21.69226456,-43.43220901
10069626,"Avenida Presidente Juscelino Kubitschek, 4905",-21.70394897,-43.41947937
10069598,"Avenida Presidente Juscelino Kubitschek, 10051",-21.66379356,-43.4336586
10401763,JFA-230 oeste,-21.66185059,-43.39835595
10401734,JFA-230 leste,-21.66284012,-43.42482939
10401735,JFA-230 leste,-21.66451027,-43.42376724
10401760,JFA-230 oeste,-21.6668034,-43.4076353
10072668,JFA-230 leste,-21.66815186,-43.39277649
10401737,JFA-230 leste,-21.66783025,-43.41858242
10401749,"Rua Eudóxio Infante Vieira, 571",-21.67128264,-43.41300379
10072660,JFA-230 leste,-21.66435327,-43.40002585
10401755,"Rua Eudóxio Infante Vieira, 201",-21.66717925,-43.41479653
10401754,"Rua Eudóxio Infante Vieira, 200",-21.66725403,-43.41490382
10401738,JFA-230 oeste,-21.66092042,-43.42870904
10401736,JFA-230 leste,-21.66680455,-43.42071694
10070862,"Rua Eudóxio Infante Vieira, 680",-21.67329731,-43.41222441
10401761,JFA-230 leste,-21.6669031,-43.40746363
10401764,JFA-230 oeste,-21.66547041,-43.39543239
10401746,"Rua Eudóxio Infante Vieira, 330",-21.66935309,-43.41388374
10401758,JFA-230 leste,-21.6669031,-43.41002246
10401757,JFA-230 oeste,-21.66701971,-43.41295117
10401745,JFA-230 oeste,-21.6676656,-43.41777589
10401751,"Rua Eudóxio Infante Vieira, 679",-21.6732264,-43.41203713
10401741,JFA-230 oeste,-21.66449153,-43.42362062
10072662,JFA-230 leste,-21.66540527,-43.39559555
10401748,"Rua Eudóxio Infante Vieira, 570",-21.67127267,-43.41314327
10401756,JFA-230 oeste,-21.66692998,-43.41490382
10401742,JFA-230 oeste,-21.66550358,-43.4223868
10401743,JFA-230 oeste,-21.66670342,-43.42064586
10071451,JFA-230 leste,-21.66566086,-43.42243195
10072791,JFA-230 leste,-21.66116333,-43.43090439
10401759,JFA-230 oeste,-21.66678345,-43.4101673
10071456,JFA-230 leste,-21.66204829,-43.42612159
10401732,JFA-230 leste,-21.66097442,-43.42882398
10401733,JFA-230 oeste,-21.66100456,-43.43088718
10401752,"Rua Eudóxio Infante Vieira, 2135",-21.67555945,-43.41022396
10071453,JFA-230 leste,-21.66711117,-43.41309547
10401750,"Rua Eudóxio Infante Vieira, 2351",-21.67825446,-43.40993682
10072657,JFA-230 leste,-21.66193008,-43.39846802
10401744,JFA-230 oeste,-21.66780519,-43.41845181
10401753,"Rua Eudóxio Infante Vieira, 2130",-21.67569404,-43.41025614
10401740,JFA-230 oeste,-21.66281197,-43.42470821
10401762,JFA-230 oeste,-21.66430814,-43.40025514
10071458,JFA-230 leste,-21.66778374,-43.41764879
10401739,JFA-230 oeste,-21.66196443,-43.42601177
10401747,"Rua Eudóxio Infante Vieira, 331",-21.66933315,-43.41377645
10072110,Rua Onofre Cardoso de Souza - Ponto Final do Novo Triunfo II,-21.664114,-43.42953491
10072113,"Rua Sebastião Pedro da Silva, 210",-21.66375538,-43.43075847
10072114,Rua Sebastião Pedro da Silva,-21.66451836,-43.43157196
10072111,Rua Sebastião Pedro da Silva,-21.66609383,-43.43003845
10072112,Rua Onofre Cardoso de Souza,-21.66513634,-43.42920303
10069966,BR-040 norte - Graal Silvio's,-21.63617249,-43.43964744
10405768,BR-040 norte,-21.58551004,-43.46239948
10406381,BR-040 sul,-21.56160549,-43.4941177
10405772,BR-040 norte,-21.59280978,-43.45704812
10405776,BR-040 norte,-21.60225325,-43.45836233
10074795,"Rua Coronel Jerônimo Vieira Tavares, 91",-21.59199034,-43.50946473
10405758,JFA-305 sul,-21.56782377,-43.48806836
10074206,BR-040 norte - Entrada JFA-205 para Varginha,-21.5746212,-43.47610832
10405756,"Rua Vicente Gávio, 875",-21.57641322,-43.48667361
10405766,BR-040 norte,-21.58064534,-43.46670036
10405778,BR-040 norte,-21.61104119,-43.45701049
10405780,BR-040 norte - Trevo da ArcelorMittal,-21.62587658,-43.4502342
10074179,"Rua Vicente Gávio, 625",-21.57887033,-43.48594224
10074787,"Rua Coronel Jerônimo Vieira Tavares, 90",-21.59199429,-43.50959472
10405770,BR-040 norte,-21.58731576,-43.4591701
10405760,JFA-305 sul - Entrada BR-040,-21.56437463,-43.48892305
10405753,JFA-305 sul,-21.5872436,-43.48688961
10074784,Rua Coronel José Henrique Carvalho,-21.59378666,-43.50277912
10405775,BR-040 norte,-21.59909775,-43.45771832
10405762,BR-040 norte,-21.5677353,-43.48065999
10405764,BR-040 norte,-21.57786268,-43.47463609
10074778,"Rua José Henriques Tavares, 15",-21.59442065,-43.50579524
10074618,"Rua Vicente Gávio, 125",-21.58318006,-43.48670578
10406382,"Rua Coronel Jerônimo Vieira Tavares, 207",-21.59293908,-43.50825901
10074794,"Rua Coronel Jerônimo Vieira Tavares, 379",-21.59392544,-43.50691911
10074796,"Rua Coronel Jerônimo Vieira Tavares, 15",-21.59140191,-43.51032567
10405751,JFA-305 sul,-21.58956774,-43.48745741
10405749,JFA-305 sul,-21.59304937,-43.48863222
10074583,BR-040 norte - Entrada JFA-148 para Dias Tavares,-21.63254283,-43.44324982
10074757,Ponto Final de Chapéu d'Uvas,-21.59464455,-43.50510788
10074780,"Rua Coronel José Henrique Carvalho, 212",-21.5928963,-43.50400671
10405747,JFA-305 sul,-21.59504953,-43.48973193
10405745,JFA-305 sul,-21.59557325,-43.49469988
10406380,BR-040 norte,-21.56138597,-43.49399968
10074170,BR-040 sul,-21.56055183,-43.50058031
10074789,"Rua Coronel Jerônimo Vieira Tavares, 290",-21.59328416,-43.50805878
10074166,"Rua Vicente Gávio, 1341",-21.57100208,-43.4884938
10074173,BR-040 norte,-21.56033221,-43.50063717
10074793,Rua Coronel Jerônimo Vieira Tavares,-21.59452865,-43.50630326
10074177,"Rua Vicente Gávio, 451",-21.58076609,-43.48663604
10074035,JFA-305 sul,-21.59765829,-43.48991549
10074209,BR-040 norte,-21.61757602,-43.454584
10074697,"Avenida Engenheiro Joaquim Murtinho, 561 - Ponto Final de Dias Tavares",-21.64470583,-43.45874172
10074732,"Avenida Engenheiro Joaquim Murtinho, 90",-21.6481248,-43.45572841
10072719,"Avenida Presidente Juscelino Kubitschek, 10240",-21.66134071,-43.4322145
10401769,JFA-148 sul,-21.63345494,-43.44497698
10074745,"Avenida Engenheiro Joaquim Murtinho, 258",-21.64705666,-43.45690038
10071388,"Avenida Presidente Juscelino Kubitschek, 10518",-21.65706825,-43.43196869
10074749,"Avenida Engenheiro Joaquim Murtinho, 460",-21.64541554,-43.45814111
10074742,JFA-148 sul,-21.64782159,-43.45395422
10074752,"Avenida Engenheiro Joaquim Murtinho, 340",-21.64631001,-43.45746715
10074725,ArcelorMittal Juiz de Fora,-21.62480644,-43.45477223
13188881,JFA-225 leste,-21.64843523,-43.45755435
10069534,Multiterminais,-21.64156342,-43.4546814
10069551,JFA-225 leste,-21.64984017,-43.48986196
10074736,JFA-225 leste,-21.64688879,-43.46262777
10069548,JFA-225 leste,-21.64802664,-43.48611438
10069527,JFA-225 leste,-21.64793517,-43.4658935
10074708,"Avenida Engenheiro Joaquim Murtinho, 95",-21.64823107,-43.45588422
10074699,JFA-225 leste - Ponto Final do Granjeamento Dias Tavares,-21.64693354,-43.49353199
10074691,"Avenida Engenheiro Joaquim Murtinho, 345",-21.64638074,-43.45754428
10074694,"Avenida Engenheiro Joaquim Murtinho, 457",-21.64565331,-43.45809486
13188877,JFA-225 leste,-21.64586026,-43.4848876
10401768,JFA-148 norte,-21.63353971,-43.44489652
10074627,BR-040 sul - Entrada JFA-148 para Dias Tavares,-21.63292737,-43.4433204
10074688,"Avenida Engenheiro Joaquim Murtinho, 225",-21.64722333,-43.45689818
13188879,JFA-225 leste,-21.64800145,-43.45984496
13188875,JFA-225 leste,-21.64945889,-43.48695528
10069511,JFA-225 leste,-21.64353282,-43.48167288
10074626,BR-040 sul - Graal Silvio's,-21.63615996,-43.44003725
10074714,JFA-148 norte,-21.64774518,-43.45382953
10069521,JFA-225 leste,-21.64477886,-43.47003746
10069518,JFA-225 leste,-21.64522283,-43.47337151
10072495,"Estrada Elias José Mockdeci, 3905",-21.64108276,-43.40518951
10405598,"JFA-413 Estrada Elias José Mockdeci, 7369",-21.63373874,-43.39369043
10405595,"JFA-413 Estrada Elias José Mockdeci, 8070",-21.6351045,-43.39102937
10072315,AMG-3085 oeste - Entrada JFA-413 para Clube Náutico,-21.62809882,-43.39234483
10074847,"Estrada Elias José Mockdeci, 575",-21.65721037,-43.42727601
10072406,"Estrada Elias José Mockdeci, 1077",-21.65512681,-43.42318143
10072501,"Estrada Elias José Mockdeci, 3271",-21.64564468,-43.40866912
10405601,"Estrada Elias José Mockdeci, 4205",-21.63413307,-43.40372049
10405599,"JFA-413 Estrada Elias José Mockdeci, 7370",-21.63385404,-43.39379726
10405593,"JFA-413 Estrada Elias José Mockdeci, 8619",-21.64149771,-43.39314305
10405596,"JFA-413 Estrada Elias José Mockdeci, 8043",-21.63448369,-43.39245185
10074887,"Estrada Elias José Mockdeci, 2159",-21.65068997,-43.41452004
10072498,"Estrada Elias José Mockdeci, 3543",-21.6436428,-43.4069207
10072360,"Rua Ribeirão das Palmeiras, 618",-21.62483834,-43.39033411
10072298,"JFA-413 Estrada Elias José Mockdeci, 8109",-21.6372169,-43.38923039
10074893,"Estrada Elias José Mockdeci, 1353",-21.65370932,-43.42067844
10072511,AMG-3085 leste - Entrada JFA-413 para Clube Náutico,-21.62870279,-43.39242959
10074845,"Estrada Elias José Mockdeci, 389",-21.65786247,-43.42841625
10072327,"JFA-413 Estrada Elias José Mockdeci, 8301",-21.63911094,-43.38988055
10074850,"Estrada Elias José Mockdeci, 855",-21.65596134,-43.42490435
10072418,"Estrada Elias José Mockdeci, 1581",-21.65324661,-43.41795981
10072473,"Estrada Elias José Mockdeci, 3015",-21.64694846,-43.40867341
10405597,"JFA-413 Estrada Elias José Mockdeci, 8042",-21.63459206,-43.39256068
10072430,"Estrada Elias José Mockdeci, 1801",-21.6523365,-43.41606946
10074815,AMG-3085 oeste,-21.6297185,-43.4015522
10405604,"Estrada Elias José Mockdeci, 4051",-21.6384857,-43.40354351
10072525,"JFA-413 Estrada Elias José Mockdeci, 8401",-21.6393179,-43.39167595
10072317,"JFA-413 Estrada Elias José Mockdeci, 9001 - Ponto Final do Clube Náutico",-21.64392316,-43.39289885
10072467,"JFA-413 Estrada Elias José Mockdeci, 8100",-21.6372072,-43.38937781
10074800,"Rua Ribeirão das Palmeiras, 556",-21.62626406,-43.39039079
10405594,"JFA-413 Estrada Elias José Mockdeci, 8035",-21.6350081,-43.39093383
10072331,"JFA-413 Estrada Elias José Mockdeci, 8300",-21.63899654,-43.38993835
10074873,"Estrada Elias José Mockdeci, 2917",-21.64856739,-43.4100132
10074836,"Rua Ribeirão das Palmeiras, 700",-21.62327325,-43.39030123
10072464,"JFA-413 Estrada Elias José Mockdeci, 10001",-21.65096798,-43.3898139
10072504,"Estrada Elias José Mockdeci, 3020",-21.64689797,-43.40855313
10072388,"Estrada Elias José Mockdeci, 388",-21.65794341,-43.42833219
10072410,"Estrada Elias José Mockdeci, 860",-21.65599484,-43.42477781
10074890,"Estrada Elias José Mockdeci, 1046",-21.65524427,-43.42313367
10405623,"JFA-413 Estrada Elias José Mockdeci, 10275",-21.64359691,-43.38985411
10072306,"Estrada Elías José Mockdeci, 1600",-21.65329913,-43.41785301
10072426,"Estrada Elias José Mockdeci, 2918",-21.64860352,-43.40988769
10405624,"JFA-413 Estrada Elias José Mockdeci, 10401",-21.64195378,-43.39043077
10074813,"Estrada Elias José Mockdeci, 3900",-21.64117941,-43.4050256
10072478,"JFA-413 Estrada Elias José Mockdeci, 9521",-21.6483918,-43.3906916
10074875,"Estrada Elias José Mockdeci, 3272",-21.64571454,-43.40848339
10072402,"Estrada Elias José Mockdeci, 1350",-21.65382379,-43.42063998
10072509,AMG-3085 leste,-21.62986891,-43.40144408
10405600,AMG-3085 leste,-21.62835059,-43.39680737
10405627,"JFA-413 Estrada Elias José Mockdeci, 9941",-21.64959118,-43.39030249
10405603,"Estrada Elias José Mockdeci, 4050",-21.63854553,-43.40338258
10072493,"JFA-413 Estrada Elias José Mockdeci, 9501",-21.64742545,-43.39147832
10072414,"Estrada Elias José Mockdeci, 580",-21.65728575,-43.42719895
10074809,"Estrada Elias José Mockdeci, 3550",-21.64381237,-43.40686643
10405626,"JFA-413 Estrada Elias José Mockdeci, 10121",-21.64799566,-43.38958715
10405602,"Estrada Elias José Mockdeci, 4200",-21.63425718,-43.40355424
10405625,"JFA-413 Estrada Elias José Mockdeci, 9301",-21.64710871,-43.38949218
10072489,"JFA-413 Estrada Elias José Mockdeci, 9125",-21.64594196,-43.39248585
10072470,"Estrada Elias José Mockdeci, 2160",-21.65081774,-43.41443121
10074882,"Estrada Elias José Mockdeci, 1800",-21.65246356,-43.41598681
10072329,"JFA-413 Estrada Elias José Mockdeci, 11501",-21.63964844,-43.39175415
10072392,"Estrada Elias José Mockdeci, 30",-21.66014716,-43.43149763
10074798,AMG-3085 oeste,-21.6281873,-43.39673066
10074612,"Rua Vicente Gávio, 630",-21.57886432,-43.48577273
10405769,BR-040 sul,-21.58563475,-43.46246922
10405821,JFA-305 sul,-21.58989143,-43.51044622
10074756,Rua José Henrique Tavares,-21.59306959,-43.50419594
10405748,JFA-305 norte,-21.59306434,-43.48852493
10405771,BR-040 sul,-21.58743049,-43.45932567
10074614,"Rua Vicente Gávio, 410",-21.58125246,-43.48659897
10405773,BR-040 sul,-21.59295443,-43.45723051
10405746,JFA-305 norte,-21.59504953,-43.48959782
10405820,JFA-305 norte,-21.58839779,-43.51561037
10405818,JFA-305 sul - Entrada para Colônia São Firmino,-21.5871877,-43.51882575
10074774,JFA-305 norte,-21.59777407,-43.48970675
10405755,"Rua Vicente Gávio, 850",-21.5763783,-43.48652877
10405777,BR-040 sul,-21.60228318,-43.45853935
10074755,JFA-305 norte - Entrada para Colônia São Firmino,-21.58725004,-43.51896047
10405823,Rua Coronel José Henrique Carvalho,-21.59271894,-43.50443271
10074623,"Rua Vicente Gávio, 1340",-21.57098551,-43.4882679
10405750,JFA-305 norte,-21.58956276,-43.48730184
10405763,BR-040 sul,-21.56786002,-43.48083165
10405761,BR-040 sul - Entrada JFA-205 para Varginha,-21.57467459,-43.47631481
10405757,JFA-305 norte,-21.56776889,-43.48792888
10405767,BR-040 sul,-21.58078003,-43.4668291
10405759,JFA-305 norte - Entrada BR-040,-21.56432474,-43.48881577
10405822,JFA-305 norte,-21.58996126,-43.51046231
10405752,JFA-305 norte,-21.58722365,-43.48674478
10405779,BR-040 sul,-21.61117585,-43.45711242
10074630,BR-040 sul,-21.61815877,-43.45490837
10074768,Rua Coronel José Henrique Carvalho,-21.59383231,-43.50289857
10405744,JFA-305 norte,-21.59566802,-43.49449603
10405765,BR-040 sul,-21.57806221,-43.47458781
10074759,Novo Viradouro 2,-21.58078481,-43.51988685
10405774,BR-040 sul,-21.59906874,-43.45790249
10074629,BR-040 sul - Trevo da ArcelorMittal,-21.62595352,-43.45072102
10405754,"Rua Vicente Gávio, 150",-21.58360691,-43.48645024
10405819,JFA-305 sul,-21.58827308,-43.51564255
10074761,Represa de Chapéu d’Uvas,-21.58462334,-43.52654648
10069926,"Rua Henrique Dias, 33",-21.68910243,-43.43422616
10070208,"Rua Henrique Dias, 125",-21.68936712,-43.43510031
10073630,"Rua Henrique Dias, 327",-21.6899913,-43.43704559
10074383,"Rua Dona Ana Sales, 388",-21.68794467,-43.43913246
10073897,"Rua Martins Barbosa, 186",-21.68836663,-43.43533313
10074388,"Rua João Ribeiro de Novais, 143",-21.69051674,-43.44207263
10074637,"Rua Evaristo da Veiga, 391",-21.68962387,-43.43779714
10074641,"Rua Evaristo da Veiga, 621",-21.68818829,-43.43829394
10074632,"Rua Dona Ana Sales, 361",-21.68791008,-43.43882537
10074378,"Rua Lima Duarte, 18",-21.69286182,-43.44438386
10406449,"Rua João Ribeiro de Novais, 65",-21.68987018,-43.44132045
10074643,"Rua João Ribeiro de Novais, 202",-21.6910377,-43.44290543
10073835,"Rua Dona Ana Sales, 490",-21.68875684,-43.44013622
10073636,"Rua Martins Barbosa, 356",-21.68889613,-43.43691099
10073889,"Rua Martins Barbosa, 50",-21.68802599,-43.43416512
10074386,"Rua João Ribeiro de Novais, 433 - Ponto Final da Vila Esperança",-21.69201808,-43.44390106
10074395,"Rua Evaristo da Veiga, 636",-21.68800829,-43.43822877
10074649,"Rua João Ribeiro de Novais, 140",-21.69039752,-43.4421736
10074381,"Rua João Ribeiro de Novais, 50",-21.68980538,-43.44141365
10074635,"Rua Dona Ana Sales, 491",-21.68888626,-43.4400456
10070412,"Avenida Antônio Simão Firjam, 311",-21.67968369,-43.44453812
10073891,"Rua dos Guararapes, 391",-21.68762958,-43.43698192
10072134,"Avenida Antônio Simão Firjam, 1218 - Ponto Final do Distrito Industrial",-21.67854032,-43.44598007
10070571,"Rua dos Guararapes, 591",-21.68604119,-43.43756163
10070559,"Rua Professora Helena Antipoff, 58",-21.68365307,-43.43817014
10070406,"Avenida Antônio Simão Firjam, 531",-21.68087959,-43.44225252
10070416,"Avenida Antônio Simão Firjam, 620",-21.68215561,-43.43987644
10070266,"Avenida Afonso Garcia, 353",-21.68545771,-43.43831253
10070553,"Rua Evaristo da Veiga, 845",-21.68536776,-43.43939113
10073872,"Avenida Inês Garcia, 400",-21.68808771,-43.43780518
10070448,"Rua Bruno Simili, 210",-21.67658277,-43.44150842
10070447,"Rua Fernando Lamarca, 251",-21.67648255,-43.44249427
10073837,"Rua Paulo Garcia, 562",-21.68588331,-43.4366908
10070427,"Rua Galileu Picoreli, 244",-21.68089109,-43.43601406
10070572,"Rua dos Guararapes, 795",-21.68461006,-43.43805086
10070411,"Rua Fernando Lamarca, 21",-21.67925644,-43.44418633
10070434,"Rua Bruno Simili, 70",-21.67957909,-43.43585741
10070446,"Rua Bruno Simili, 427",-21.67735291,-43.44002914
10074665,"Rua Paulo Garcia, 374",-21.68729874,-43.43617368
10070550,"Rua Professora Helena Antipoff, 129",-21.6840919,-43.43856345
10070415,"Rua Fernando Lamarca, 101",-21.67804731,-43.44345093
10070270,"Rua Paulo Garcia, 630",-21.68516553,-43.43695259
10070564,"Rua Evaristo da Veiga, 840",-21.68520927,-43.43923652
10070573,"Rua Paulo Garcia, 790",-21.68398077,-43.43738211
10070438,"Rua Galileu Picoreli, 50",-21.68265946,-43.4371171
10070274,"Avenida Afonso Garcia, 348",-21.68521543,-43.43818665
10070431,"Rua Bruno Simili, 410",-21.67820341,-43.43847597
10070400,"Rua Vera Lúcia Barros de Paula, 160",-21.68033803,-43.45277929
10070419,"Rua Jovino Antônio da Silva, 497",-21.68017148,-43.45652378
10070396,"Rua Vera Lúcia Barros de Paula, 155",-21.68036723,-43.45259965
10070424,"Rua Jovino Antônio da Silva, 250",-21.68182334,-43.45643546
10074335,BR-040 norte,-21.68746986,-43.45043885
10074333,BR-040 sul,-21.69331549,-43.44863546
10070402,"Avenida Antônio Simão Firjam, 1995",-21.67847006,-43.44632752
10070485,"Rua Doutor Eládio Lopes, 100",-21.68041879,-43.45457185
10436329,BR-040 norte - Trevo BR-267 oeste,-21.70201883,-43.45145181
10074325,BR-040 norte,-21.69291313,-43.4480046
10073532,BR-040 sul,-21.68801867,-43.45048142
10070488,"Rua Jovino Antônio da Silva, 15",-21.68074789,-43.4547993
10070397,"Avenida Antônio Simão Firjam, 1171",-21.67845622,-43.44678116
10073020,"Rua Professora Helena Antipoff, 128",-21.68407522,-43.43877923
10073632,"Rua Evaristo da Veiga, 274 - Ponto Final do Benfica",-21.69034736,-43.4373703
10073735,"Rua Evaristo da Veiga, 135",-21.6931113,-43.4363358
10073979,"Rua Vereador Francisco Pinheiro, 155",-21.69765356,-43.44299533
10073763,"Rua João Lourenço Marcelino, 40",-21.69162941,-43.43785394
10073761,"Rua Vitorio Perobelli, 140",-21.69139862,-43.43852997
10406451,"Rua Henrique Dias, 615",-21.69158219,-43.4399597
10073717,"Rua Martins Barbosa, 800",-21.69124845,-43.44079113
10406450,"Rua Assuene Antônio Ribeiro, 102",-21.70032096,-43.44291581
10073712,"Rua Martins Barbosa, 880",-21.69231779,-43.44197083
10073868,"Rua Martins Barbosa, 574",-21.68969943,-43.43898773
10073963,"Rua Vereador Francisco Pinheiro, 315",-21.69817785,-43.44331993
10070326,"Rua Henrique Dias, 855",-21.69358905,-43.44110708
10073927,"Rua Sebastião dos Reis, 215",-21.69935553,-43.44123405
10073736,"Rua João Diniz Pipa, 57",-21.69343772,-43.43697391
10073737,"Rua Evaristo da Veiga, 98",-21.69186167,-43.43680894
10073877,"Avenida Inês Garcia, 256",-21.68762159,-43.43645167
10073707,"Avenida Pedro Timponi, 120",-21.69344902,-43.44222689
10073976,"Rua Assuene Antônio Ribeiro, 137",-21.69979054,-43.44311807
10073924,"Rua Maria Luísa, 34",-21.69953082,-43.44204662
10073620,"Rua Henrique Dias, 695",-21.69230615,-43.44066447
10073685,"Avenida Pedro Timponi, 206",-21.69487775,-43.44209266
10073965,"Rua Assuene Antônio Ribeiro, 73",-21.6990151,-43.44273192
10073618,"Rua Henrique Dias, 1051",-21.6952949,-43.44105256
10073918,"Rua Sebastião dos Reis, 432",-21.69790168,-43.44123418
10073921,"Rua Henrique Dias, 1251",-21.696455,-43.44117713
10073682,"Avenida Pedro Timponi, 390",-21.69642227,-43.44196618
10073742,"Rua João Lourenço Marcelino, 150",-21.69260379,-43.43751016
10073745,"Rua João Lourenço Marcelino, 22",-21.69325269,-43.43738496
10073970,"Rua Vereador Francisco Pinheiro, 25 - Ponto Final da Linha 736",-21.69755089,-43.44181525
10070425,"Rua Galileu Picoreli, 245",-21.68075223,-43.43621052
10070482,"Rua Iraci Silva, 3",-21.67541872,-43.43684948
10070452,"Rua Maria Verônica dos Reis, 37",-21.67620776,-43.43625545
10406452,"Rua Galileu Picoreli, 51",-21.68258619,-43.43727482
10070449,"Rua Maria Verônica dos Reis, 11",-21.67731094,-43.43610585
10070458,"Avenida Marginal, 360 - Ponto Final do Ponte Preta",-21.67348081,-43.44068551
10070499,"Avenida Gabriel Sobreira, 116",-21.67513033,-43.43737423
10070460,"Avenida Marginal, 181",-21.67501831,-43.4393692
10070465,"Avenida Marginal, 168",-21.67466927,-43.43947459
10070496,"Avenida Marginal, 115",-21.67549224,-43.43867879
10070480,"Avenida Gabriel Sobreira, 93",-21.67502238,-43.43742513
10070477,"Rua Ivan José da Hora, 114",-21.67604875,-43.4368174
10074340,"Avenida Marginal, 450",-21.67209521,-43.44149709
10070493,"Avenida Marginal, 7",-21.67752661,-43.436306
10070474,"Rua Iraci Silva, 71",-21.67515798,-43.43678832
10070490,"Avenida Marginal, 28",-21.67695336,-43.4370538
10070457,"Avenida Marginal, 390",-21.67253655,-43.44119871
10073798,"Rua Raimundo Corrêa, 590",-21.70562757,-43.42134487
10072811,"Rua Raimundo Corrêa, 94",-21.70231819,-43.42459869
10071559,"Rua Pedro Antônio da Conceição, 175 - Ponto Final da Linha 719",-21.71363068,-43.42255616
10072846,"Rua Raimundo Corrêa, 300",-21.70418561,-43.42277372
10072971,"Rua Raimundo Corrêa, 1130",-21.70823595,-43.41875458
10072966,"Rua Raimundo Corrêa, 1022",-21.70775635,-43.41926503
10071688,"Rua Guimarães Júnior, 255",-21.70503426,-43.42538071
10071738,"Rua Guimarães Júnior, 795",-21.71165276,-43.42417526
10071693,"Rua Guimarães Júnior, 423",-21.70669746,-43.42505264
10071823,"Rua Guimarães Júnior, 87",-21.70284037,-43.42575836
10072807,"Rua Raimundo Corrêa, 10",-21.70152958,-43.42535118
10072962,"Rua Vulmar Coelho Pinto, 75",-21.70715523,-43.42026901
10072834,"Rua Raimundo Corrêa, 196",-21.70323181,-43.42376173
10071678,"Rua Guimarães Júnior, 223",-21.70411873,-43.42554319
10072960,"Rua Vulmar Coelho Pinto, 165",-21.70759838,-43.42116808
10071667,"Rua Guimarães Júnior, 695",-21.7100375,-43.42444499
10071649,"Rua Guimarães Júnior, 595",-21.70915604,-43.42459869
10073899,"Rua Jair da Silva Spinelli, 140",-21.70679123,-43.42134512
10069818,"Rua Sebastião Alves Marcato, 29",-21.70788956,-43.41798019
10071540,"Rua Jornalista Newton Dantas, 285",-21.71490423,-43.42428386
10071518,"Rua Salvador Del Duca, 720",-21.71119758,-43.42564488
10406453,"Rua Vulmar Coelho Pinto, 100",-21.70710692,-43.42036619
10071714,"Rua Professor Maurício Macedo, 240",-21.71386103,-43.42467558
10071640,"Rua Salvador Del Duca, 438",-21.70524332,-43.4267466
10071636,"Rua Salvador Del Duca, 580",-21.7070235,-43.42647612
10071727,"Rua Professor Maurício Macedo, 330",-21.71464644,-43.42512977
10071619,"Rua Salvador Del Duca, 440",-21.70896042,-43.42601161
10069822,"Rua Sebastião Alves Marcato, 72",-21.70773888,-43.41803741
10072835,"Rua Raimundo Corrêa, 233",-21.70315423,-43.42365313
10071568,"Rua José Simpliciano Alves, 165",-21.71225606,-43.42499769
10071536,"Rua Jornalista Newton Dantas, 141",-21.71386239,-43.42373383
10071563,"Rua Jornalista Newton Dantas, 39",-21.71290207,-43.42323041
10072844,"Rua Wilson Mostaro Júnior, 55",-21.70727007,-43.42180371
10072968,"Rua Raimundo Corrêa, 1021",-21.70764898,-43.41923201
10071555,"Rua Professor Maurício Macedo, 12",-21.7125861,-43.42419404
10406454,"Rua Vulmar Coelho Pinto, 220",-21.7075829,-43.42129155
10072828,"Rua Raimundo Corrêa, 83",-21.70208629,-43.42460906
10072848,"Rua Raimundo Corrêa, 297",-21.70408046,-43.42271793
10071577,"Rua Salvador Del Duca, 308",-21.70398712,-43.42694473
10072842,"Rua Luiza de Oliveira, 29",-21.70593653,-43.42163402
10072812,"Rua Raimundo Corrêa, 7",-21.70140582,-43.42534098
10071530,"Rua Salvador Del Duca, 770",-21.70991151,-43.42585744
10073876,"Rua Tenente Guimarães, 242",-21.70887862,-43.41824019
10073894,"Rua Tenente Guimarães, 106 - Ponto Final da Linha 724",-21.70815189,-43.41743871
10070228,"Rua Sidônio Veloso, 108 - Ponto Final da Linha 730",-21.71033478,-43.42049789
10073870,"Rua Tenente Guimarães, 285",-21.70973396,-43.41922676
10073605,"Rua José Gustavo do Nascimento, 382",-21.71046133,-43.42178249
10073683,"Rua José Marini de Souza, 100",-21.71067164,-43.42101943
10073875,"Rua Tenente Guimarães, 250",-21.70896385,-43.41853182
10073901,"Rua Raimundo Corrêa, 730",-21.70634191,-43.42069256
10070348,"Rua Sebastião Henriques de Aquino, 151",-21.70509911,-43.42271805
10070376,"Rua José Gustavo do Nascimento, 611",-21.71282878,-43.42155476
10073871,"Rua Tenente Guimarães, 308",-21.7097449,-43.41940059
10070381,"Rua José Gustavo do Nascimento, 504",-21.7120038,-43.42167131
